tool_used,about,link,projectCategory,tags,licence,stars,watchers,forks,releases,latestRelease,packages,usedBy,contributors,openIssues,closedIssues,openPRs,closedPRs,commits,programmingLanguage
syft,Multi-Stage Hybrid Federated Learning over Large-Scale Wireless Fog Networks,https://github.com/shams-sam/Federated2Fog,[],"['machine-learning', 'federated-learning']",,13,1,3,2,IEEE/ACM Transactions on Networking,0,,,0,0,0,0,41,Python
syft,Possible implementations of machine learning algorithms using SMPC/ Federated Learning,https://github.com/IonesioJunior/SMPC-Linear-Regression,[],[],,7,1,0,,,0,,,0,0,0,0,6,Python
syft,Demonstration of different algorithms and operations on faces. Star the repo⭐,https://github.com/akshitagupta15june/Face-X,[],"['github', 'python', 'api', 'opencv', 'animation', 'face-recognition', 'face-detection', 'up-for-grabs', 'hacktoberfest', '3d-reconstruction', 'face-recognition-database', 'face-recognition-application', 'recognition-algorithms', 'communityexchange']",MIT license,546,12,503,,,,,168,94,487,3,1012,"3,898",
syft,SOON TO BE DEPRECATED - The TensorFlow bindings for PySyft,https://github.com/OpenMined/PySyft-TensorFlow,[],"['python', 'tensorflow', 'pysyft']",Apache-2.0 license,57,13,11,,,0,,7,9,3,0,32,70,Python
syft,A tool for automatic detection and mitigation of vulnerabilities and misconfigurations for Docker containers.,https://github.com/fminna/ContainerGraph,[],"['docker', 'cloud', 'microservices', 'neo4j']",Apache-2.0 license,0,1,1,,,0,,,0,0,0,0,74,Python
syft,60 days deep learning sprint,https://github.com/mnauf/UdacityFacebookScholar,[],[],,5,2,1,,,0,,,0,0,0,0,117,Jupyter
syft,Grand Prize🥇 in CAU Capstone Design Contest,https://github.com/enebin/RaspECG-Federated-Learning-ECG-prediction,[],[],,4,2,0,,,0,,,0,0,0,0,52,Python
syft,,https://github.com/Gaopeng-Bai/Gradient-Secure,[],"['pytorch', 'resnet', 'cifar100', 'syft', 'cifar-100']",,6,4,1,,,0,,,1,0,0,0,30,Python
syft,Unified/Standardized pytorch tutorials,https://github.com/SubhadityaMukherjee/pytorchTutorialRepo,[],"['tutorials', 'pytorch', 'easy-to-use']",,27,4,2,,,0,,,0,0,0,0,46,Jupyter
syft,,https://github.com/vulnersCom/vulners-sbom-parser,[],[],,1,2,2,,,0,,2,0,0,0,1,3,Python
syft,,https://github.com/MarcelSchmidberger/federated_ner_v2,[],[],,0,0,1,,,0,,,0,0,1,0,10,Jupyter
syft,,https://github.com/JCBrouwer/fedrecsys,[],[],,1,1,1,,,0,,,0,0,0,0,7,Python
syft,,https://github.com/mukira/PySyft,[],[],Apache-2.0 license,1,3,1,,,0,,,0,0,0,0,1,Python
syft,Recycling Model Updates in Federated Learning: Are Gradient Subspaces Low-Rank?,https://github.com/shams-sam/FedOptim,[],"['machine-learning', 'optimization', 'federated-learning', 'rank-analysis']",,12,1,3,,,0,,,1,0,0,0,29,Jupyter
syft,This Privacy-preserving voice anti-spoofing using secure multi-party computation,https://github.com/OubaidaOubi/PP-Voice-AS-MPC,[],[],MIT license,3,1,0,,,0,,,0,0,0,0,6,Python
syft,,https://github.com/Uvacoder/demo-ai-face-x,[],[],MIT license,0,1,0,,,0,,134,0,0,0,0,"3,298",
syft,Python projects and homework related to the course- Privacy,https://github.com/rutvik5/ncsu-csc591-privacy,[],"['python', 'differential-privacy', 'federated-learning', 'deanonymization', 'private-information-retrieval', 'privacy-policies']",,3,0,1,,,0,,,0,0,0,0,7,HTML
syft,,https://github.com/benediktdietz/EHRanalysis,[],[],,0,3,0,,,0,,2,6,0,2,8,51,Python
syft,,https://github.com/zzh816/WKAFL-code,[],[],,5,1,2,,,0,,,1,0,0,0,7,Python
syft,A privacy preserving NLP framework,https://github.com/OpenMined/SyferText,[],"['python', 'nlp', 'natural-language-processing', 'encrypted-computation', 'hacktoberfest', 'federated-learning', 'hacktoberfest2020', 'secure-multiparty-computation']",Apache-2.0 license,194,21,50,,,0,,23,0,79,2,129,460,Python
syft,,https://github.com/RobAI-Lab/VAFL,[],[],,2,2,0,,,0,,,2,0,0,0,2,Python
syft,"All of the Python stuff done on Pytorch 1.6.0, TorchVision 0.7.0 and PySyft 0.2.9.",https://github.com/GrandpaHetRocks/Federated-Learning-In-Wireless-Sensor-Networks,[],[],,3,2,0,,,0,,,0,1,0,2,364,Jupyter
syft,,https://github.com/aisingapore/synergos_ttp,[],[],Apache-2.0 license,1,2,2,1,v0.1.0,0,,2,0,0,0,0,162,Python
syft,Asynchronous Federated Learning,https://github.com/MondayCat/PLGA,[],[],,10,0,4,,,0,,,1,0,0,0,37,Python
syft,,https://github.com/poojasharma2212/BTP_FederatedLearning,[],[],,0,1,0,,,0,,,0,0,0,0,"1,377",Python
syft,,https://github.com/pooyadav/tensorflow_fl,[],[],,0,2,0,,,0,,,0,0,0,0,18,Python
syft,,https://github.com/wonderit/secure-ecg,[],[],,0,2,0,,,0,,2,0,0,13,29,90,Jupyter
syft,,https://github.com/IoTDATALab/MAPA,[],[],,4,2,2,,,0,,,1,0,6,10,18,Python
syft,Secret Sharing & Secure Computation Library for Go,https://github.com/zerjioang/ssscomp,[],"['shamir', 'secret-sharing', 'homomorphic-encryption', 'secure-computation', 'shamir-secret-sharing', 'homomorphic-encryption-library', 'homomorphic-cryptography-scheme', 'secure-multi-party-computation', 'additive-sharing', 'spdz']",MIT license,0,1,0,,,0,,,0,0,0,0,37,Go
syft,"Federated learning (also known as collaborative learning) is a machine learning technique that trains an algorithm across multiple decentralized edge devices or servers holding local data samples, without exchanging them. This approach stands in contrast to traditional centralized machine learning techniques where all the local datasets are uplo…",https://github.com/good-data-foundation/federated-learning-sdk,[],[],Apache-2.0 license,2,1,1,,,0,,,0,0,0,3,1,Python
syft,,https://github.com/nrqzdhlsc/OpenHealth,[],[],,9,5,1,,,0,,3,1,0,24,7,74,Python
syft,A SMPC companion library for Syft,https://github.com/OpenMined/SyMPC,[],"['python', 'machine-learning', 'cryptography', 'privacy', 'torch', 'mpc']",,90,7,38,,,0,,20,51,104,85,162,182,Python
syft,,https://github.com/EunsuGoh/BCFL_framework,[],[],,3,1,0,,,0,,,0,0,0,0,43,Python
syft,,https://github.com/jasonbu163/lab_federated_learning,[],[],,0,1,0,,,0,,,0,0,0,0,5,Jupyter
syft,,https://github.com/nowaaaaaa/Project-Dae,[],[],,0,1,0,,,0,,4,0,0,0,0,170,TypeScript
syft,Build environment for creating OpenStack container images,https://github.com/osism/container-images-kolla,[],"['docker', 'openstack', 'kolla', 'openstack-kolla']",Apache-2.0 license,3,4,2,,,,,6,5,6,2,343,390,Python
syft,WAFFLE: Watermarking in Federated Learning,https://github.com/ssg-research/WAFFLE,[],[],Apache-2.0 license,7,4,1,,,0,,,1,7,0,0,17,Python
syft,Repository hosting experiments with private inference using secure multi-party computation,https://github.com/venetahar/iso-privacy-smpc,[],[],,4,1,1,,,0,,2,0,0,1,0,41,Python
syft,,https://github.com/kasztanka/federated-learning-mimiciii,[],[],GPL-3.0 license,3,2,0,,,0,,2,0,0,0,0,41,Jupyter
syft,,https://github.com/lyl617/AAFL,[],[],,0,1,2,,,0,,,1,0,0,0,2,Python
syft,,https://github.com/akassharjun/peacemaker,[],[],,1,1,0,,,0,,,0,0,1,0,8,Python
syft,Multiple ML models classifying whether a person is depressed on not using time series data - 'Depresjon' and performing Federated Learning using OpenMined's PySyft library and SGD for optimisation.,https://github.com/ruplsingh/preserving-privacy-AI-in-healthcare-with-FL,[],"['sklearn', 'python3', 'federated-learning', 'openmined', 'pysyf']",,3,1,1,,,0,,,0,0,0,1,6,Python
syft,,https://github.com/eliott15/SplitLearning,[],[],,0,2,0,,,0,,,0,0,18,24,37,Jupyter
syft,Examples with python,https://github.com/carlosb1/examples-python,[],[],GPL-2.0 license,0,1,0,,,0,,,0,0,43,31,153,HTML
syft,,https://github.com/NeXTLinux/yardstick,[],[],Apache-2.0 license,0,0,0,1,v0.4.4,0,,2,0,0,8,15,9,Python
syft,AI for TMD,https://github.com/rideal-startup/rideal-ai,[],[],,0,1,0,,,0,,,0,0,0,0,4,Jupyter
syft,Multiple Edge Servers Assignment for Local Device in Hierarchical Federated Learning,https://github.com/nathan-vo810/Multiple-Edge-Servers-Federated-Learning,[],[],,8,1,3,,,0,,,0,0,0,0,82,Python
syft,Mix of grype / syft + tg bot,https://github.com/doomwastaken/imagenator,[],[],MIT license,0,1,0,,,0,,2,0,0,0,0,7,Python
syft,,https://github.com/JosephChataignon/vertical-federated-learning,[],[],MIT license,0,2,0,,,0,,2,0,0,0,0,21,Jupyter
syft,edge federated learing,https://github.com/thuydt02/edgeFL,[],[],,0,1,0,,,0,,,0,0,0,0,1,Jupyter
syft,Perform static analysis of OTC git repositories,https://github.com/opentelekomcloud-infra/otc-component-scanner,[],[],Apache-2.0 license,0,1,0,,,0,,,0,0,0,0,2,Python
syft,,https://github.com/reaper0146/Etheros,[],[],MIT license,0,1,0,,,0,,,0,0,0,1,39,JavaScript
syft,Prototype of my old startup,https://github.com/danielhomola/federated_ml_platform,[],[],,3,2,1,,,0,,,0,0,0,0,31,Jupyter
syft,,https://github.com/cswangzy/Coopfl-demo,[],[],,9,1,2,,,0,,,0,0,0,0,1,Python
syft,Privacy Preserving Vertical Federated Learning,https://github.com/OpenMined/PyVertical,[],"['psi', 'federated-learning', 'private-set-intersection', 'vertical-federated-learning', 'splitnn', 'split-neural-network', 'partitioned-data']",Apache-2.0 license,181,13,53,,,0,,5,18,38,2,37,275,Python
syft,,https://github.com/GeoDS/FL-LocRec,[],[],,2,4,1,,,0,,2,0,0,0,0,8,Python
syft,Healthcare-Researcher-Connector Package: Federated Learning tool for bridging the gap between Healthcare providers and researchers,https://github.com/vermasrijan/srijan-gsoc-2020,[],"['bioinformatics', 'gtex', 'google-summer-of-code', 'gsoc', 'differential-privacy', 'multiparty-computation', 'federated-learning', 'pysyft', 'openmined', 'gsoc-2020', 'covid-19', 'pygrid']",MIT license,17,1,5,,,0,,2,0,12,0,1,184,Jupyter
syft,,https://github.com/sdn98/BFML,[],[],,0,1,1,,,0,,,0,0,0,0,16,Python
syft,Symbolic Regret synthesis and graph search,https://github.com/aria-systems-group/sym_quant_reactive_synth,[],"['bdd', 'pddl', 'two-player-game', 'symbolic-graphs']",,0,1,0,,,0,,,2,0,0,0,172,Python
syft,Vertical Federated Learning with Multi Headed Split Neural Networks,https://github.com/daler3/PyVertical-paper,[],[],,5,3,2,,,0,,3,0,0,0,3,16,Python
syft,Federated Learning for Computational Pathology - Medical Image Analysis,https://github.com/mahmoodlab/HistoFL,[],"['pathology', 'federated-learning', 'mahmoodlab', 'histology-images']",,40,1,15,,,0,,,1,0,1,0,9,Python
syft,A container-based approach to federated learning using RasperriPi 4 framework,https://github.com/Cescollino/FederatedPi,[],[],MIT license,0,1,0,,,0,,2,0,0,0,0,39,Jupyter
syft,,https://github.com/operta/AIC,[],[],,0,1,0,,,0,,,0,0,0,0,1,Jupyter
syft,A data marketplace system for computation over sensitive data,https://github.com/NicoSerranoP/HEsystem,[],[],MIT license,5,0,1,6,TenSEAL integration,0,,,0,0,8,2,26,HTML
syft,artificien's python library,https://github.com/dartmouth-cs98/artificien_python_library,[],[],,1,2,0,3,artificienlib-1.5.0,0,,2,0,0,0,15,58,Python
syft,,https://github.com/dartmouth-cs98/artificien_infrastructure,[],[],,0,1,0,,,0,,5,0,43,0,36,101,Python
syft,Allows to scan docker images and transfer the data to TrustSource https://app.trustsource.io,https://github.com/TrustSource/ts-docker,[],[],Apache-2.0 license,0,3,0,,,0,,2,0,0,0,2,13,Python
syft,,https://github.com/alzulas/SPAIC-Scorchers,[],[],,0,1,0,,,0,,2,0,0,0,0,27,Jupyter
syft,Federated Learning is a distributed machine learning approach which enables model training on a large corpus of decentralised data. The repository tutorial for using PySyft for distributed training of Machine Learning model.,https://github.com/saranshmanu/Federated-Learning,[],[],,39,3,21,,,0,,,1,1,0,0,6,HTML
syft,Compare vulnerability scanners results (to make them better!),https://github.com/anchore/yardstick,[],"['vulnerability', 'hacktoberfest', 'vulnerability-scanners', 'grype']",Apache-2.0 license,5,11,2,14,v0.8.0,,,7,5,3,0,132,107,Python
syft,Privacy preserving data analytics platform,https://github.com/rohanbanerjee/Morphic,[],[],MIT license,3,4,1,,,0,,4,0,0,19,7,18,CSS
syft,Transport Management and safety,https://github.com/aspiringsecurity/Transport,[],[],MIT license,0,2,0,,,0,,,0,0,0,0,59,TypeScript
syft,,https://github.com/erksch/federated-ner,[],[],,0,1,0,,,0,,,0,0,0,0,5,Python
syft,"When a neural network looks in the box, the cat is either dead or alive.",https://github.com/vilvo/schroedingers,[],[],,0,2,0,,,0,,,0,0,0,0,12,Python
syft,"Bob and Alice, Welcome to The New World Order™",https://github.com/Kaliwe-NWO/Federated-Learning,[],[],MIT license,0,1,0,,,0,,,0,0,0,0,2,HTML
syft,Investigating Split Learning and Federate Learning,https://github.com/bt-s/Split-Learning-and-Federated-Learning,[],[],MIT license,52,2,21,,,0,,,1,0,0,0,17,Python
syft,A repository of packages that I use on Fedora and CentOS/RHEL.,https://github.com/johankok/fedora-rpms,[],"['fedora', 'centos', 'rpm']",MIT license,3,2,1,,,0,,,0,0,0,0,204,
syft,IEEE ICASSP 21 - Quantum Convolution Neural Networks for Speech Processing and Automatic Speech Recognition,https://github.com/huckiyang/QuantumSpeech-QCNN,[],"['speech-recognition', 'speech-processing', 'quantum-machine-learning', 'colab-notebook', 'tensorflow2', 'pennylane', 'ctc-model']",,82,8,18,,,0,,2,2,8,0,1,180,Jupyter
syft,"Credit Approval Classification Deep Learning Model using Differential Drivacy, Secure Multi-Party Computation, and Federated Learning",https://github.com/mkucz95/encrypted_ai_finance,[],"['deep-learning', 'pytorch', 'differential-privacy', 'federated-learning', 'secure-multi-party-computation', 'pysyft']",MIT license,20,2,5,,,0,,,1,2,15,26,21,HTML
syft,Simple federal learning project based on PySyft and Raspberry Pi.,https://github.com/lfalive/Federal-Learning-Based-On-PySyft,[],[],,7,2,0,,,0,,,0,0,0,0,9,Python
syft,Confidential NLP Email Classification using Multi-Party Computation,https://github.com/wak31415/distributed-legal-mail-assistant,[],"['nlp', 'cryptography', 'mpc', 'huggingface-transformers', 'deberta-v3']",MIT license,0,1,0,,,,,2,0,0,0,0,9,Python
syft,Artificial Intelligence on the Blockchain with Homomorphic Encryption,https://github.com/artitw/Artificial-Intelligence-Blockchain-Homomorphic-Encryption,[],[],,8,1,1,,,0,,,0,0,0,0,2,Python
syft,Privacy Preserving Image Registration,https://github.com/rtaiello/pp_image_registration,[],[],,8,1,1,,,0,,,0,0,0,0,32,Python
syft,"A study in multi-center imaging diagnostics, emphasizing on the modality of cardiovascular magnetic resonance and the prediction of hypertrophic cardiomyopathy.",https://github.com/Linardos/federated-HCM-diagnosis,[],[],,9,3,2,,,0,,,0,0,0,0,22,Python
syft,Research for secure data quarrying methods implemented in python code,https://github.com/cywf/secure-data-query,[],[],,0,1,0,,,0,,,0,0,0,0,3,Python
syft,,https://github.com/bacaron/brainlife-apps-stats,[],[],,0,1,0,,,0,,,0,0,0,0,22,Python
syft,"SyferText implementation of ""Two-stage Federated Phenotyping and Patient Representation Learning"".",https://github.com/MarcioPorto/federated-phenotyping,[],[],,3,2,2,,,0,,2,0,2,2,2,18,Python
syft,This project uses federated ML to calculate the credit default risk of customers from two different databases.,https://github.com/sidhartha-roy/federated-credit-default,[],"['credit-card-fraud', 'federated-learning']",,1,1,2,,,0,,2,0,0,19,23,14,Jupyter
syft,"Supporting repository for the paper ""Membership Inference Attacks and Defences Using Deep Learning Model Explanations""",https://github.com/mattswatson/ExplAttack,[],[],,0,1,0,,,0,,,0,0,0,0,6,Jupyter
syft,An easy implementation of a federated learning scenario on CNN,https://github.com/Ls-Dai/Pytorch_FL_CNN,[],[],MIT license,4,1,1,,,0,,,0,0,0,0,3,Python
syft,,https://github.com/shashwatdalal/fyp_infrastructure,[],[],,0,2,0,,,0,,,0,0,0,1,7,Jupyter
syft,,https://github.com/Nilanshrajput/Unbiased-demo,[],[],,0,2,0,,,0,,,0,0,0,0,1,Jupyter
syft,Protoc compiler for Go kit code,https://github.com/sagikazarmark/protoc-gen-go-kit,[],"['protobuf', 'protoc', 'go-kit']",MIT license,1,3,2,6,v0.4.0,0,,2,1,0,3,10,26,Go
syft,,https://github.com/rtluckie/dotfiles,[],[],,2,2,0,,,0,,,0,0,0,0,91,Nix
syft,A collection of containers for CI/CD pipelines,https://github.com/salt-labs/containers,[],"['nix', 'containers', 'oci', 'devsecops', 'codestream']",View license,1,2,0,,,41,,3,0,0,9,43,38,Shell
syft,NixOS flake config with KDE and ZFS,https://github.com/Prometheus7435/nix-config,[],[],MIT license,0,1,0,,,0,,,0,0,0,0,267,Nix
syft,,https://github.com/harness/harness-core,[],[],,89,34,77,1,ci-1.14.2,0,3,368,0,2,213,53179,"46,201",Java
syft,,https://github.com/aalmiray/test,[],[],Apache-2.0 license,0,2,0,,,0,,2,0,0,0,2,105,Java
syft,收集ctf题目,https://github.com/Imtinmin/CTF_Challenge,[],[],,20,1,5,,,0,,,0,0,17,24,33,PHP
syft,An open API service providing dependency metadata for docker projects.,https://github.com/ecosyste-ms/docker,[],[],AGPL-3.0 license,3,1,0,,,,,2,1,1,0,159,315,Ruby
syft,"The official Syft worker for iOS, built in Swift",https://github.com/OpenMined/SwiftSyft,[],"['swift', 'syft']",Apache-2.0 license,45,17,36,6,0.5 Release,0,,9,53,47,2,105,282,Swift
syft,📔 Libraries.io Package Manager Manifest Parsers,https://github.com/librariesio/bibliothecary,[],"['package-manager', 'parser', 'dependencies', 'librariesio']",,85,18,41,4,Fix NuGet from using empty framework lists,0,,22,15,387,1,172,771,Ruby
syft,SwiftSyft fork,https://github.com/NimbleEdge/NimbleEdgeSwiftSyft,[],[],Apache-2.0 license,1,9,0,,,0,,9,0,0,0,0,288,Swift
syft,,https://github.com/stackshareio/bibliothecary-ss,[],[],,0,3,1,,,0,,15,0,0,0,0,736,Ruby
syft,Blacktop's Homebrew Formulas,https://github.com/blacktop/homebrew-tap,[],[],Apache-2.0 license,6,2,3,,,0,,4,1,0,0,2,"1,173",Ruby
syft,Make production Rust binaries auditable,https://github.com/rust-secure-code/cargo-auditable,[],"['rust', 'security-audit', 'rust-lang', 'cargo-subcommand', 'security-automation', 'security-tools', 'cargo-plugin', 'sbom']",,472,15,21,,,0,14,7,10,72,0,42,631,Rust
syft,A framework for writing Cloud Native Buildpacks in Rust,https://github.com/heroku/libcnb.rs,[],"['heroku', 'rust-library', 'buildpacks', 'cloud-native-buildpacks', 'heroku-languages']",BSD-3-Clause license,24,7,4,37,v0.15.0,,,11,48,172,3,468,557,Rust
syft,Easily include a variety of SVGs into your yew app,https://github.com/finnbear/yew_icons,[],"['rust', 'icons', 'icon', 'crate', 'rust-lang', 'iconpack', 'rust-crate', 'yew', 'yew-framework', 'yew-components']",,27,2,5,,,,,4,0,8,0,2,102,Rust
syft,🔥 Smoke tests,https://github.com/jreleaser/smoketests-jreleaser,[],[],Apache-2.0 license,0,2,0,,,,,,0,0,0,0,24,Shell
